city,district,date,year_week,source_url,severity
Nashik,,2022-07-11,2022-28,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNSDZ0ZUtFa0gycEVldmRHWUN5NlpESDAwaW96VGdaUDNzOUxCQW1BS1FmSmNoOE1lcWtDZkV5T2hqRVpqU29TYzFLYUxteDBZZ3g1cGRJWWwxNHRBRTBwTVkwMGpuT05OYnc4THVKdlpobTNxZEJQcWE3dENicmZCdHNZSXNXbEdNRzUtWTBLRWxsZWQ5QV82UU5JbVZtTDJtSERMMjBrOEsyN2F6SjYxclJqWGhmXy1XQWxRMW81LWVnWWVFRUxoV2lJa0gwTUJNaTdhOGMyUFFjZ9IB3wFBVV95cUxONXU0S1pkbW5ld1hqX1VDZGVsMEszdlJud3NHamZZTnkzRm1RcnNiekpRWTZFQmJkQ0VKWXFJV09BVzRBdHZDZVYtMFUwR0lKZVROdnV2eHFHUzJTZXJtOTFDMHJiYlR6aGw5OUx2ZmRiQUJBaGhJcEc2WGNlMlFTb2w3ZXF5RWlTWUJaMW5WMTUteEZ1TVBLZjltakN4QXJkSUZzaVBhR0RGdHdTVFFXMDBtZHNtaW91eFFQOWR4SEFES05lbE03SVN4Z3I1M3cyOGo1bkptZDl6VFhPRUFB?oc=5,High
Palghar,,2022-07-12,2022-28,https://news.google.com/rss/articles/CBMiugFBVV95cUxPODRjOUJSR2ZBNGhTSWJFX3RxUXJheG1ReFhuWDk0eEdneWFOQlpEYW44bmEtNjhjYjhwVEZKWTdPNUk0WEIzWFV2M1dyRVhIakhQaGt3R3Y0VTVGR0ZBbGRDME8yREc4bGE4VmxhOXJyV3lGLVY4V2RZY0dPRHd4Y0Zjb01YRUY3ODVoQk9nb2xCR1BZcG9JZ2lqam9CSkhScnhkdnFacEJ2eGt6dlV4VzA5UTlTbGhGZXfSAcIBQVVfeXFMT3hmOXZFSExOampnRFpnMW9ZNHRFSFdQV0wyMnBnUnBEbFdVUVFCal9ITGh4TnJhbGtuUVZwVHpqcS1qMVpQbjRsalRkU0liNThhSGpRWkR4TVY0Q1NpS29UQ3lNczZJZHp1cy1tSVhteUVuRUI2ZTZJSU5CNjdPWWhhUXlaLXk0dEd2SVZWU1dIX1Fvbi1VUFlmb3psRkc1dDRjcWxOOGJwWXhDTjhLLV9nTGlyUXlvSEJfVTMxbWpHOFE?oc=5,High
Thane,,2022-07-12,2022-28,https://news.google.com/rss/articles/CBMixAFBVV95cUxPWnVhUDZrWWNTYm5paXBsU2owRXZUd3dmM2RmaGdvM3Zud2VYTkxPeTJpby1DSm1aRGwyNnZyQjhSSXFIckwzYllYem1ic0VvbzgtTHc0dHFOYVhkVWwya2Ywd3FrenlWeGlDVWlTUjdBenhqOUczeENhM1hRLUtiN3I1ZElIWWdqNUh0NzFGTE42X0FlLXNZU2JtSjZDczdlNWo0R01rTTdYYmhNQm1DODcydEFSMklQXzl6Zm85Vk5OazRH0gHKAUFVX3lxTFBCLTNaWXI0NFpQVkdmYXVjcUthZWRDQnM4Q0xBQS1kczNvWXB3OTNoRVZfbVlsVTFpYXlzYVVLZGNFNDZuQUpKekRhYXBlVzktajlfSzVMOGlYN2h1aGFabXN4OFFyQm9CeC1uUXpVcmlxc0RNeHZ5bkNIcFkzb1hQTXk5ZzNnYUxvc3hsdWtDYjE0TWIwd09veFl5OVFOcWlPWWVPQWZSV1FaZXhXWkVUS1oyQVRYc2F6SGVZOXhOaFRIbmNaLXFIc2c?oc=5,High
Mulshi,,2022-07-13,2022-28,https://news.google.com/rss/articles/CBMiggJBVV95cUxPWkFzcVRyVlpmVWpVWFJSOWR3elRrM2Y4Z2xaR19tV0xQcnFUNjdLbjNjeUYtUXlMYmtaNEpkdVExY3RudW91d0hpTl83U1VJMGVSVTZLVTE5YTFrTXNmQWl4SFF3clNFTk9uUFhtTExTMTJxWnNrQXlaTW9UWWZ4WHVPV1cwQnlGTXZ3LVEwdVBtX056R3FUQnJuOHk4S3lHSlZDNTZOVDh0NVQ5ZXdpNUgza3o5TE94SVBEQlppaTh2MFNHeWZQRkV5Mk9fRGV6UmNrTGE1R2pnTzladXMza3hUYVRDMXpudERzNEl0cUI0blFoY0NfeTFheTJkRVdFYVHSAYcCQVVfeXFMT2lIZWZPRGloX041dmx2R0RPajljbGh0d2prMGw2QkF2NDFnUld2RWFybWpUV2w4Um9WaUozUWlnSXllUEhMcTE5bWtHem43dktXU1QxanhEY3ZFRkpZYTdWMzlQRTE5cnlkZm5lUVJoWjBycEFZRlVBNGNlbmNnQ2t6VlNsaXA3aUd4aWhidm5xNGktcndObElGMVdOcm1rTThzTWF2VGdoOXNmaXc4azZLQkkwVm4zWUZSUEVzdVotNnozRnQwWWVUZ2VwY3B4ZTVkV1hWeWk2WFVZTGktQTZYSFJvODRjTlVVVy1FTzNpVXlmNXU5ZjZHMENxY3Z2a1NpRDNtU0k?oc=5,High
Vasai,,2022-07-13,2022-28,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPRWFTaEVGb0x5TlQ3ZzFoc0s0a0pmSmg2YTRLTkZEZTk2UWVfa1JvTThjVFZkZ09UdndTZ1NuWURoVTlRY0ZLUGVPTmZYUE1Nel91SFoxcXRod3owVEswVFA4Z3FFSmRSNzRuaEpiMTBIWUJpalhLSEVldXNKcWlvd0RJWU5uRjR1dWpoUEN4aTB5WWtycnluOHdKaEQ2M2tBQngyV01pT1R2T3BHTURYTWF5b3k1R0RGeGZ6eUhtYTYyc0nSAcgBQVVfeXFMT2IxM0w5eENkaERJM1FpdU43WmtYWWtON251ejBwc0lXelluMGRob3RWZmdXUEZ1V2RCSVNyWE9PbkJNMEpJakVCRm5SQXoyNGpOMlZtR1FvT2ltRTdjRUYtdThGMTBjSlpqemNwZzlpYy1zVVVfeHFtLXIxdi1ZcV9rSzkyTFRObHpRMk81eVpVb3RQRExLWmpaQm9sYzY3bTMtOHBsNGJVRWF3VUFCckcwZUl4Q0lMZHdfR0hNNlg3cVl5cmZDbmk?oc=5,High
Junnar,,2022-07-13,2022-28,https://news.google.com/rss/articles/CBMiggJBVV95cUxPWkFzcVRyVlpmVWpVWFJSOWR3elRrM2Y4Z2xaR19tV0xQcnFUNjdLbjNjeUYtUXlMYmtaNEpkdVExY3RudW91d0hpTl83U1VJMGVSVTZLVTE5YTFrTXNmQWl4SFF3clNFTk9uUFhtTExTMTJxWnNrQXlaTW9UWWZ4WHVPV1cwQnlGTXZ3LVEwdVBtX056R3FUQnJuOHk4S3lHSlZDNTZOVDh0NVQ5ZXdpNUgza3o5TE94SVBEQlppaTh2MFNHeWZQRkV5Mk9fRGV6UmNrTGE1R2pnTzladXMza3hUYVRDMXpudERzNEl0cUI0blFoY0NfeTFheTJkRVdFYVHSAYcCQVVfeXFMT2lIZWZPRGloX041dmx2R0RPajljbGh0d2prMGw2QkF2NDFnUld2RWFybWpUV2w4Um9WaUozUWlnSXllUEhMcTE5bWtHem43dktXU1QxanhEY3ZFRkpZYTdWMzlQRTE5cnlkZm5lUVJoWjBycEFZRlVBNGNlbmNnQ2t6VlNsaXA3aUd4aWhidm5xNGktcndObElGMVdOcm1rTThzTWF2VGdoOXNmaXc4azZLQkkwVm4zWUZSUEVzdVotNnozRnQwWWVUZ2VwY3B4ZTVkV1hWeWk2WFVZTGktQTZYSFJvODRjTlVVVy1FTzNpVXlmNXU5ZjZHMENxY3Z2a1NpRDNtU0k?oc=5,High
Wardha,,2022-07-15,2022-28,https://news.google.com/rss/articles/CBMiswFBVV95cUxQY0x4QkVnMkZFb1FRVXpTQVA0UGpCNFpnZWZVakxvU082RDF3OElQcVI3VnU5bTJLNkpxekJMa2tjYnZxaXJVSW11MllLMDUxYjN4Uk9pSUwtTG1VUUI5T29ZanNXbjBpaFQ4ZDJLOTNBcFRFY080VEx0RmVkMjl3NFoxLVJacGltdllvVnNBRDJTSGtfYlBWYThTVmprR2pSay1qZVpNbDVSVGlmUFUzY0Y1UdIBuAFBVV95cUxOVUxwQWZSekJabThUNE9aSWx5aTlVRmNPN0tORUM5UVZIMUUtbFpYM3hJdlJEbTBjVzF0YU5vdUVmb0RacnIxZlljVDlFODZpU0p5ZWxlTmkxbHZMeUp0N29DSDJ6cmx5UEFXcXdGV2xyNFBXem1nQXZlNE9BeFhVOWJleHNNQ0JXblo0MEVvc2JPX3BERlBhVmdDMnI1cEFQcXRsbUQwOVR1eHk0R1Y0bVZxS1pWaThs?oc=5,High
Wardha,,2022-07-18,2022-29,https://news.google.com/rss/articles/CBMi8gFBVV95cUxNMlVaVnVPZ0l2ZXk5ZV83MWpSN1NMeGd1S2dxSVdOT0o5Q3poQi1icEJsMVV1QTBnWlBpcmFkRUpMWXl6X185a0VuWG1ETnNKYzNhazM4ZUNpSWZtUkxfVFZVeDNJaDVrTHNFUWJOcjhvWTRXcjd0Wm1kX2xOSkFYQXF6VDlQTXpxYnlIREc4ZUoyOEJNMDR5UERzY3oxQUZHNjFXVkdkb0JqSk5DbFJJQmppcjhfX3JDbkNnd0t2dHhTN1VBbjB0TVJFM1E4ZHJnRk9lS1dWS2VmdzhxYjM0di1XTFZDUG5LUlI1b09MWlh2UdIB9wFBVV95cUxNVGY4ZUNMQkR4SmVXX0k0ZUlGeklKXzE4eVV2ZnZiazdTbmVQUkhYUFRRNV9WaHNIMnBuQlRwYzgtUFV4ODJ6YXZnd0JsR1FyLThFWWdJMmRXOWF1eDloUXJvSDd4N0NjNW45eTdJUVN4V0dfa29lb09vdmYxY1dKLVZlU1pNM3VZSzZIUFdlXzFyYkFwTnlxZm5oZEF2R0NoeGNKWFNQb25KSVhLZUJkZlRhZ2pMREFJLTIwNjRReFY3SlF2V0FBVUlNb056dG9SVks1dVpSNVgxODhXVm1pbnZWYkhxOHg0Q3FzSExxNWptNy1Gd3FR?oc=5,High
Wardha,,2022-07-24,2022-30,https://news.google.com/rss/articles/CBMitgFBVV95cUxOMU5HczgzVnYxaV9pbnRhRUlwMGJFclc0R2dmOTJHRjJ2YzhFQTRTcUkxMm9fc2ZGUzhtQjI1OWowQ2dFM0Z1N0xFTTlKWE1RS0hFS2djTjRtME5ieW5hM2NjNlhQX0JDbFR4a3NmWkdCUEFGV2U4cUZiOUpHOEJfQUhyNmVqSXdEYklmXzBmMUtJQk5JSWhqSWE5X3dBZ3dlZ1JsckZ6OVozZDlaUHFid2JvUjBqUdIBuwFBVV95cUxQcXBwMTQwNGZhU1cxcjNQc1Vzc1RodHVzV3BhVWNHdU1iNGJRVjlwcXpHZ3o3YzQ4ekZKYkZXdlY0TnMtaVdicm5CM1VBamIycHZSaHFLT0dDTW8tWGowSkxsYW5fbk5vbG1HS2dTV2R6S3lvZnJoR04xS3h4bGhxX2liY1lWaFJQWWc2R0RRY2dHWE1YZUh1WHFxQ012LUI3UFoyYi1oWlZwNHotYkt3OTBUQ3J1ZWtJdUtF?oc=5,High
Hingoli,,2022-07-24,2022-30,https://news.google.com/rss/articles/CBMitgFBVV95cUxOMU5HczgzVnYxaV9pbnRhRUlwMGJFclc0R2dmOTJHRjJ2YzhFQTRTcUkxMm9fc2ZGUzhtQjI1OWowQ2dFM0Z1N0xFTTlKWE1RS0hFS2djTjRtME5ieW5hM2NjNlhQX0JDbFR4a3NmWkdCUEFGV2U4cUZiOUpHOEJfQUhyNmVqSXdEYklmXzBmMUtJQk5JSWhqSWE5X3dBZ3dlZ1JsckZ6OVozZDlaUHFid2JvUjBqUdIBuwFBVV95cUxQcXBwMTQwNGZhU1cxcjNQc1Vzc1RodHVzV3BhVWNHdU1iNGJRVjlwcXpHZ3o3YzQ4ekZKYkZXdlY0TnMtaVdicm5CM1VBamIycHZSaHFLT0dDTW8tWGowSkxsYW5fbk5vbG1HS2dTV2R6S3lvZnJoR04xS3h4bGhxX2liY1lWaFJQWWc2R0RRY2dHWE1YZUh1WHFxQ012LUI3UFoyYi1oWlZwNHotYkt3OTBUQ3J1ZWtJdUtF?oc=5,High
Nashik,,2022-07-28,2022-30,https://news.google.com/rss/articles/CBMimgFBVV95cUxPbUc1QXc5dDFaZTExaHBNb3EwSEpLSnR0cURxX0ZBVTdIZUZOM2h6VXJhQ2xreFBTVk5UX1lRLUFpY0dWR0dWeFJjZ3dZdWpxaVNJTjdhZnNBUFl3cHQyZjhsdGlJclE0ekJNcjZqdmlOZW1KRzdzY3FvRkVIdEw1eEZXWnRaMzF6cHpVWGJ6dUs5TUhhYlZiQnZR0gGgAUFVX3lxTE5PVDd1LXNGdWZMczUxZUxhNlVCVWR3NzI5dGJ2N1JnMm5DdGFuUEU4NWdBUFA4V0ljNURoSlc5b01NMVRPSzVtOGtGQ1ZGMFZFVW5JSzhNQWh2SzZqalBsSnB1UGxTY1ZhTEpXSjhUTnFwT3pRS0k1eEM5aEU4djBWZXdaZy1LRlk5ZUNQYlJWMGFFSElSTGxYdkNVSkNjVmg?oc=5,High
Palghar,,2022-08-08,2022-32,https://news.google.com/rss/articles/CBMinAJBVV95cUxQVVFUWGZUQ20xaG9DWHdORFhoaVNDQ0dELUZZVTZ6cjBrajhkU0Qydk5TUlk2SGVrbHFLMld0d3c4V2FJaXhWR0NtS3IzMVFIQVEyRkhlSjRxWkJWdGt1SUx4X1RPbE9GMkJ6Rl9ib012aTVMQy1yYmlibmVJcFlFUWduQkVaYWtBSHc4dVF4ajd6T2EtN0IxMmhUSmNOSnh2U0kwY3JMZTdDdGU5eDR2QjBFRE4tdFl4YjRuN19Ga2R3bmh5M2h4OVpKOFg4UnViMHhNWThUZHhKU0d2eGtmOTNkMmZab2VVSjJ2M3ZzMlNIb0VORFVpRHRkcGtHc2htR2hDaE9QdG9pamY3Z0JlTkNiMXlSLWxGRkdpZ9IBogJBVV95cUxOdnFMV1BoT05jQy1za01FamJ1anRBMG5NY1pZN0VlOHNVSkR3dklkdWVMTFJ2WXFibXV1ZFN5aktUNVhXZE4tXzE4WFlFUnZEbUZpRDVNeVd4ek0xakR5VERpb2FoZEJTNjNQdF9ycmdSckZ4b2xsbDRibFRDYXhQVXBUV1NhR0lvYUhOVVU3M2hXc0ZpWXJ4d2NvWEROdUZjaUtZamR5Z2k4b0JZZHZvVkViQmdJd1d6d0FZbk55bVd5VmFzUVkyclZ2WFFXV0dXNHctbEgwUTZCcXNtSjdWVWs3QU5SNndXVFMxY1NraDYxMUtFTTd4ZTR1STUyaXM0X2lFWjc3aFVpU3hFMGVtVlUybGpGRGxDRXJ1SEVwWWVXdw?oc=5,High
Kolhapur,,2022-08-10,2022-32,https://news.google.com/rss/articles/CBMizwFBVV95cUxPdHBfLWJObzNEM0Rka1otVU1TSkIxZkJCOVZZWFBKa2xDLTFPMnlremJpbGcwbnZFN1lhaDVabC04X1ZhaFVZT204Q2I5Tzh5bm9lYTliNFltLWVYODJDQnFVaXh2TzdOLUxNdFU4SnlodGdVZWs0d1JlV0gxSVlGLWhqZURSSkdWNG9nRi1sbE5sdEo3d3RQRmhmX01Ub3dWUU1fZmdJRGp5TU43X3NsNWJTQVg3QjZ6M3JoRzA4Yk0xTDZ0MEs0SkRnT0NVSDjSAdQBQVVfeXFMTm1pQmkybThKcFVUS0hBLVdpSUF3M1g1OXZKdFI3VmlvZE5Gc1RnSUFtUkpHQUJYWXJLMnUxaDZLRDJxUkVjZGhSSWlWckszZjRmOUxlR2sxUHVTa1dTNXlBbXF2UktneWlrUGZyM25IN0VqcDR2MG1wTDJ6SkJLSlluVkwtUUl5eUdkaV9qNU9LZGMtYlFCTm9iWTU1WGUtZDVwcXItcHBsSHNTQ2ppU25jMzFURGtFSEhwNjFrV2w1cmNwemw3ZHMweFluaDNUMkJDX2o?oc=5,High
Pune,,2022-08-10,2022-32,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOZUlmclozOWNHZF91VGpBNDBQRWZ0cUtiZHBqRWdZVDZHRHhvTGxITnJFUkNzLVB6VlVjWkZpLXRZcURTelFXb0s0YktxVzh2N0EtR0xRMHdVNklyUWdCQU9Wc3FQdVFnQnN2WGdrLVNselp1UGZHUmNDc1N1VUJqLV9xaFBUZ1Y2SVNJOC1kQzVsV2l4eFMzeUZXd0QyQkRKOFJRb0gtdVhBcGc2cGtKempNS1RqYU5ZLWxkRzkyaFbSAccBQVVfeXFMTXlXSmV5ekIzdUphSzZVQl9Ja19oOGZIU2s4VExUWEdPdlhiazh2WVhQaXpGTnVSOXRjM1AwUHhhemdTaTJfeVFSdHpLT1hDWG5wcW9YSzBKbTRKZGJOdURXTWdiY1AtWGZ4dzl3NUxTSlZKRFRpUDVfaTFqNEpNOGI0UTlfWjMycFJmdC1FN1VXV0tYWnFvaTh6QzhvVmZEUzBBQjF1cHVNMDlVZFNpc0xSUjZlVFJmam9KOHRZNkItZU5PVVFnUQ?oc=5,High
Wardha,,2022-08-11,2022-32,https://news.google.com/rss/articles/CBMiswFBVV95cUxQbk1NQWxpVHNOLWt0OUk0MVBNY3VtekU1MVpCb2tfZkk2dEhtUWlZbXBsSnFPelhmTXhoRVVEUnVJWDhPQUhMWTZFMHVsODZBUF9pU2tfbUlzc2g5VGFEejF3OVR3ZXFzT1JkUlJqM2w1MEpWVXhwUE1TV2lvSGVHdEZQaDJYZkNKU2VmRmhZZ2p4dExKeWd0dUs2MmtNQk16dGlqTzRxVTRrUkp4N21sakVRc9IBuAFBVV95cUxPNzhwZGdsMlEzUVBFQTB0bVowQ1c0NWNkaWM4NHphZjFNdVpaUDJ5cVFWMUlKbTNUTjN0Q3M0a3hUR1RnbEpFMG9wOWd4cmNhUFRHYlFWMy1zaHptS3VnLThoOExvZ25CTWJNeDd0MVBiUjhJOVd4STlqYXRVZ3dJUkJPRmRMaGRjLW15eUFoYUY0Ul83a2RMTjJjWG9CT21SQ2ZHZmcwa0JCdDJOTnNsb05XM2t5aWls?oc=5,High
Sindhudurg,,2022-09-09,2022-36,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQMTkxTnlJN2dxZnNJdHZ1dmF2RUtZX3N0T1E3S0hFV19ZcndnbUlVTU42ZFNnLUN0SlVWUUMzOHdmY0sxLUo1YlBKbGxDc1NsV0lKa1JYcy1tVVcwQ2lLT2x6T0pHbWZ6ZThjUXRzWUhXdWVvcDRzaFFiM3BIdTByRWxmWEtST1pYbHUyLTNsQ3FMWnhFb09lUGc3VU9wVi1zYjhDNFZtU2g0OHpWaUR2QUZmNHZjdGR0d0NsN2xfR3J1OGx2bVVtZDVsT2ZMMlNDd3VnenRn0gHbAUFVX3lxTFBkTVA4d0FGWEw3Q21HYnE4VWhSTFl6UDRRS01TX1VEeXYxTnZIZ1o0c3dXWDJZNFotLXZCRHR5M09ndmhrUksxREc5RV9jWVNnRE9wVVlqRFNYMlI1OERtc05mN00xSVh4QzN0OUJlRy1nbE9IVE1UbUw3TTFqMzJTSklRazZVdjNGS2pNRlZlWkhCOHFaYlp0NXU1c2hsVC1EX3hLdEJvSGk3WWJlcjZTZl9LWFNxZk40UUg1b1pnRFRIeDlGUkc4OWszbW1WMENYeTBCNWI5bXVVNA?oc=5,High
Nashik,,2022-09-09,2022-36,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQMTkxTnlJN2dxZnNJdHZ1dmF2RUtZX3N0T1E3S0hFV19ZcndnbUlVTU42ZFNnLUN0SlVWUUMzOHdmY0sxLUo1YlBKbGxDc1NsV0lKa1JYcy1tVVcwQ2lLT2x6T0pHbWZ6ZThjUXRzWUhXdWVvcDRzaFFiM3BIdTByRWxmWEtST1pYbHUyLTNsQ3FMWnhFb09lUGc3VU9wVi1zYjhDNFZtU2g0OHpWaUR2QUZmNHZjdGR0d0NsN2xfR3J1OGx2bVVtZDVsT2ZMMlNDd3VnenRn0gHbAUFVX3lxTFBkTVA4d0FGWEw3Q21HYnE4VWhSTFl6UDRRS01TX1VEeXYxTnZIZ1o0c3dXWDJZNFotLXZCRHR5M09ndmhrUksxREc5RV9jWVNnRE9wVVlqRFNYMlI1OERtc05mN00xSVh4QzN0OUJlRy1nbE9IVE1UbUw3TTFqMzJTSklRazZVdjNGS2pNRlZlWkhCOHFaYlp0NXU1c2hsVC1EX3hLdEJvSGk3WWJlcjZTZl9LWFNxZk40UUg1b1pnRFRIeDlGUkc4OWszbW1WMENYeTBCNWI5bXVVNA?oc=5,High
Pune,,2022-09-11,2022-37,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNWGlWZTliUWZ3LXEzb2Q3TVNYZUJTOW1Ed0JyWHlPYmVQXzVjZ0wwRGxieG9JMzRtV09XX25QZ1R2ZUZIMmNja0lCbXViQWVGTDRMZ25tbGQ2S3d6ellyeWJ4MGhBLXZPUVEtX1hOUkJYaExWVEowdkxCZlQ3WkZUdHJHZVFCaDd0b0Z6V2R1WTlfd21vZG9SaXV1N09GbXNTZVFXSDZZOEJhN1FVUjl3eUwwVzIxci1rZVNVakY4WDJkR0I5T20yZDRwQXpxNlpfbHRvQlZvMld0ek8xMV9mZ2hmWHNodVE?oc=5,High
Sindhudurg,,2022-09-14,2022-37,https://news.google.com/rss/articles/CBMi9wFBVV95cUxNUjhKYzQzdC1KV3R5bE9GWDVGenVtTW9GVHRkX3pNNHpidGNKUWNUd3lvRGt1aVBWVF9xR1VtbE5DWDFRMVVkVWdjeDJubXYxaVk4RzUzYkE1d2NXTG85SGp5azFaSlAzRTYwRXdZbS1PdEZJTHlQR3oyVDRIbUxzTFAxZUoyNDV4T2F6Y1ptWkFkaFlmYmtXT2E0U1RjeVJidGtwR1ItanpCRkppaGJfbTNkOG44VWJEUmswY0l0dVl0a3RRNjdUeGZ5RGIxdGdlZnhuNjFIUXFLYnVrU2JfNjlSVU9lMzV5bWs0OU1rZ19tUjdEN2ZN?oc=5,High
Bhiwandi,,2022-09-16,2022-37,https://news.google.com/rss/articles/CBMizwJBVV95cUxPR19RV3ZQQ0Fta3U2bVQwQW5aUWIzUkNWaUozbWJJbUpVWjJURGxEM1VybERrT0UwNjBXUUFlcTlDRU1oQTdTc0JJR2ZSbjJ0ZmNhVGM0enJQWFBIaVdTa3pweEdMcENpVjN0NUVCV1NRRXF4b0gtdld3dlQzOHhISzJ6RDJBeXFtWFpCVHpTNWRPckRsRzJESkdXY0tzbVdBb01DVkRCRkY0X2ptV21SdEdVTjFBbVFNLWhfUE9VTU1xZmF4M25hSXNNLUNNTjg4ejRxNk9laEJSVE52MzR5MXZEVktJQzhvYmk0b1YwSVZ3VzFkemlHdU5VTHhwTktqczFEWm1INmJ0azV1RThQUGNPRXNpUUxpR2FLdWtRSXBYLXpzUFg1NGkwYWJSVEV4N2R0X3RscjF3VlRwOUZ2WjVENWc2NExFdVhiWHp5SdIB1AJBVV95cUxPMW9GMXQ1TzVmeEdzQzA5ZGczcEhHM2RGUWd1SS15TVAtX0pWcVRDQzl1bGpQUGRZWEFOMG52aDgxa0I5Zno5azR6N3d1ZWkzbHFiUWwzdGxmdFN3aEp1NXFnYURnWGVxVkxoZTRyYnFpVzRBLUJUNGFuSk5Ob0Jnb293cFRmMUJzN1FfcUhBTzhEVzBqa0VwS004MmVBLVZuaTBaQ3I4ZXFXallnb3lyMkUtTTk1SzZzRGJPbU9VZ21neW1HTU9jaTZEc3BrajJHOGtMMjBRYUJvMXdTdWFDdi1XRmg4WDFDR19TbjYxQlJzLVNXS1ZhNUFxS0hTQlFxa3V5QlkyLXhjOHJhVjh0Qk1nb1AtNW9lblpjakgzV0RXblRaOGltSENMX1FoT0xqblF2RC14d0RoVFFmM3VBOHEzNWRhYXNJRC04Mmh6bGgxU1Rv?oc=5,High
Palghar,,2022-09-16,2022-37,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNQ1V5eGJGVi1rdGJCWHYwbkwzeEwzZHRIQjhIU1hzbWFSVzRuanJOZkEzZ25oV0RaOGxFS3ktTzFpNWlKQ0FqYVdWOE1LLXpzSWhhRDNrNFFMZ3lnaW92Sk5qQkJMLUllVmt5SEhiaHViVnIzTUZYSjNKQUNyQWpidVA4RlR4REVTSWQxb0VUMXp3STRoQ25TU2NDa3VzVEFDRWljb2dxYWtPNnlfX05lT2NzYVZsMjdJalFra1hHY3I3eWo3R1hoazNRUDhoeUgwMmx1ZU84ZDlkX0hTRFA40gHkAUFVX3lxTE93V2xHTS1jZUE3U29TYjdJenZlNDF5dUpmNThsbmRmcndCOGdlUVhmblNtQ0NxWHROd2k0TWs2UkItYWppdGliemR2U2xMU2tvdWlwRVlNbm10eC0wSmZLREdNM1VhZy1ld2FkZlNJUUU4YUlMb3R0OGE0LWlqenpGNVU4dE53dHJ2dWc5VUp5NDFNZFVFenNBRVJqVVZ4WEFpZlhJS1hCYTc0Y2NfdXZkVVNyNHlDTTFwT0s1VUhEeUcyZnFpRWRkNnMwdFVvUlM1d0dhcXNKU0tROXNfd0h4Z2QxeA?oc=5,High
Thane,,2022-09-16,2022-37,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNQ1V5eGJGVi1rdGJCWHYwbkwzeEwzZHRIQjhIU1hzbWFSVzRuanJOZkEzZ25oV0RaOGxFS3ktTzFpNWlKQ0FqYVdWOE1LLXpzSWhhRDNrNFFMZ3lnaW92Sk5qQkJMLUllVmt5SEhiaHViVnIzTUZYSjNKQUNyQWpidVA4RlR4REVTSWQxb0VUMXp3STRoQ25TU2NDa3VzVEFDRWljb2dxYWtPNnlfX05lT2NzYVZsMjdJalFra1hHY3I3eWo3R1hoazNRUDhoeUgwMmx1ZU84ZDlkX0hTRFA40gHkAUFVX3lxTE93V2xHTS1jZUE3U29TYjdJenZlNDF5dUpmNThsbmRmcndCOGdlUVhmblNtQ0NxWHROd2k0TWs2UkItYWppdGliemR2U2xMU2tvdWlwRVlNbm10eC0wSmZLREdNM1VhZy1ld2FkZlNJUUU4YUlMb3R0OGE0LWlqenpGNVU4dE53dHJ2dWc5VUp5NDFNZFVFenNBRVJqVVZ4WEFpZlhJS1hCYTc0Y2NfdXZkVVNyNHlDTTFwT0s1VUhEeUcyZnFpRWRkNnMwdFVvUlM1d0dhcXNKU0tROXNfd0h4Z2QxeA?oc=5,High
Thane,,2022-10-08,2022-40,https://news.google.com/rss/articles/CBMixwFBVV95cUxOMVpXMGNCT1A2ejdhTEtFcmxMYlZ0M21VQjVzTlhwM2JLdEtKbFdYVlF4TG1aRWd1cDFMYThFOXIwM1lpWm5pX0JBczNtZGFLWXhreWZfZ1hJdVFkbTQzWEhBaHlQSFBYaWJmdUo2Z1lmVlRESlI0MUdDcTEzSVo5bjBfM3ZQOGhvMGRsSDhyX1Q3MnZFVy1UV1FuVGJVZDBWUlhBUDlzWnVhaEJGVTUyZUpBaHF6UEJ4M2hrLUZKQjNtV09tVkp3?oc=5,High
Palghar,,2022-10-08,2022-40,https://news.google.com/rss/articles/CBMixwFBVV95cUxOMVpXMGNCT1A2ejdhTEtFcmxMYlZ0M21VQjVzTlhwM2JLdEtKbFdYVlF4TG1aRWd1cDFMYThFOXIwM1lpWm5pX0JBczNtZGFLWXhreWZfZ1hJdVFkbTQzWEhBaHlQSFBYaWJmdUo2Z1lmVlRESlI0MUdDcTEzSVo5bjBfM3ZQOGhvMGRsSDhyX1Q3MnZFVy1UV1FuVGJVZDBWUlhBUDlzWnVhaEJGVTUyZUpBaHF6UEJ4M2hrLUZKQjNtV09tVkp3?oc=5,High
Pune,,2022-10-15,2022-41,https://news.google.com/rss/articles/CBMibEFVX3lxTE11S2RiRElhNmh1bHJXZW1BdjRwQzlPUFozMi1RalF3cmxUaTZaakNsR1U4Uno3U1RsWENjcEJsZTNqV25uNGk3ei1ENm1kUkJrbGg0ZTdUQmlZZkRLc21jSlFxNUkzWGkzWFREZw?oc=5,High
